Name,Share class,Exchange,Listing currency,Listing ticker,ISIN,SEDOL,Bloomberg,WKN,Index ticker,Share class launch date,Fund size,AuM date,AuM currency,Share class size,Share class size date,Share class size currency,TER,Number of constituents,Benchmark,Fund type,Asset class,Strategy,Asset class / Strategy,SFDR Classification,NAV,NAV date,NAV currency,Fact sheet (English),Fact sheet Date (English),Prospectus (English),Prospectus Date (English),KIID (English),KIID Date (English)
L&G Emerging Markets Equity UCITS ETF,USD Acc,London Stock Exchange,USD,RIEM,IE000CBYU7J5,BMTX434,RIEM LN,A3DNYX,SFWEMUP,2023-11-01,148239339.84,2026-07-02,USD,148239339.84,2026-07-02,USD,0.16,-,Solactive Core Emerging Markets Large & Mid Cap USD Index NTR,ETF,Equity,Core,Core equity,Article 8,20.1002,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/19ebf82d-2c5b-40e1-b27d-2f12097af4a3/Fact-Sheet_LG-Emerging-Markets-Equity-UCITS-ETF-Emerging-Markets-Equity-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/e7a78a06-35b9-48df-b3e4-1522e6201e56/KIID_LG-Emerging-Markets-Equity-UCITS-ETF-Emerging-Markets-Equity-USD-Acc.pdf,2026-02-26
L&G Emerging Markets Equity UCITS ETF,USD Acc,Borsa Italiana,EUR,RIEM,IE000CBYU7J5,BMTX467,RIEM IM,A3DNYX,SFWEMUP,2023-11-01,148239339.84,2026-07-02,USD,148239339.84,2026-07-02,USD,0.16,-,Solactive Core Emerging Markets Large & Mid Cap USD Index NTR,ETF,Equity,Core,Core equity,Article 8,20.1002,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/19ebf82d-2c5b-40e1-b27d-2f12097af4a3/Fact-Sheet_LG-Emerging-Markets-Equity-UCITS-ETF-Emerging-Markets-Equity-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/e7a78a06-35b9-48df-b3e4-1522e6201e56/KIID_LG-Emerging-Markets-Equity-UCITS-ETF-Emerging-Markets-Equity-USD-Acc.pdf,2026-02-26
L&G Emerging Markets Equity UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,BATI,IE000CBYU7J5,BMTX456,BATI GY,A3DNYX,SFWEMUP,2023-11-01,148239339.84,2026-07-02,USD,148239339.84,2026-07-02,USD,0.16,-,Solactive Core Emerging Markets Large & Mid Cap USD Index NTR,ETF,Equity,Core,Core equity,Article 8,20.1002,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/19ebf82d-2c5b-40e1-b27d-2f12097af4a3/Fact-Sheet_LG-Emerging-Markets-Equity-UCITS-ETF-Emerging-Markets-Equity-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/e7a78a06-35b9-48df-b3e4-1522e6201e56/KIID_LG-Emerging-Markets-Equity-UCITS-ETF-Emerging-Markets-Equity-USD-Acc.pdf,2026-02-26
L&G Emerging Markets Equity UCITS ETF,USD Acc,SIX Swiss Exchange,USD,RIEM,IE000CBYU7J5,BSLP496,RIEM SW,A3DNYX,SFWEMUP,2023-11-01,148239339.84,2026-07-02,USD,148239339.84,2026-07-02,USD,0.16,-,Solactive Core Emerging Markets Large & Mid Cap USD Index NTR,ETF,Equity,Core,Core equity,Article 8,20.1002,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/19ebf82d-2c5b-40e1-b27d-2f12097af4a3/Fact-Sheet_LG-Emerging-Markets-Equity-UCITS-ETF-Emerging-Markets-Equity-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/e7a78a06-35b9-48df-b3e4-1522e6201e56/KIID_LG-Emerging-Markets-Equity-UCITS-ETF-Emerging-Markets-Equity-USD-Acc.pdf,2026-02-26
L&G Gerd Kommer Multifactor Equity UCITS ETF,USD Acc,London Stock Exchange,USD,GERD,IE0001UQQ933,BSY3W48,GERD LN,WELT0A,SOLGERD,2023-06-21,1743367655.08,2026-07-02,USD,1499283582.44,2026-07-02,USD,0.45,-,Solactive Gerd Kommer Multifactor Equity Index NTR,ETF,Equity,Core,Core equity,Article 8,17.0319,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/4b03e9be-c8e6-4277-9d45-abfca5767778/Fact-Sheet_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/044c9ed2-257e-4008-8260-b50eec2a8b51/KIID_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Gerd Kommer Multifactor Equity UCITS ETF,USD Acc,Borsa Italiana,EUR,GERD,IE0001UQQ933,BT270F6,GERD IM,WELT0A,SOLGERD,2023-06-21,1743367655.08,2026-07-02,USD,1499283582.44,2026-07-02,USD,0.45,-,Solactive Gerd Kommer Multifactor Equity Index NTR,ETF,Equity,Core,Core equity,Article 8,17.0319,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/4b03e9be-c8e6-4277-9d45-abfca5767778/Fact-Sheet_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/044c9ed2-257e-4008-8260-b50eec2a8b51/KIID_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Gerd Kommer Multifactor Equity UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,GERD,IE0001UQQ933,BM8GD60,GERD GY,WELT0A,SOLGERD,2023-06-21,1743367655.08,2026-07-02,USD,1499283582.44,2026-07-02,USD,0.45,-,Solactive Gerd Kommer Multifactor Equity Index NTR,ETF,Equity,Core,Core equity,Article 8,17.0319,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/4b03e9be-c8e6-4277-9d45-abfca5767778/Fact-Sheet_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/044c9ed2-257e-4008-8260-b50eec2a8b51/KIID_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Gerd Kommer Multifactor Equity UCITS ETF,USD Acc,SIX Swiss Exchange,CHF,GERD,IE0001UQQ933,BM8GD93,GERD SW,WELT0A,SOLGERD,2023-06-21,1743367655.08,2026-07-02,USD,1499283582.44,2026-07-02,USD,0.45,-,Solactive Gerd Kommer Multifactor Equity Index NTR,ETF,Equity,Core,Core equity,Article 8,17.0319,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/4b03e9be-c8e6-4277-9d45-abfca5767778/Fact-Sheet_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/044c9ed2-257e-4008-8260-b50eec2a8b51/KIID_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Acc.pdf,2026-02-19
L&G Gerd Kommer Multifactor Equity UCITS ETF,USD Dist,Deutsche Börse Xetra,EUR,K0MR,IE000FPWSL69,BM8GDB5,K0MR GY,WELT0B,SOLGERD,2023-06-21,1743367655.08,2026-07-02,USD,244084091.82,2026-07-02,USD,0.45,-,Solactive Gerd Kommer Multifactor Equity Index NTR,ETF,Equity,Core,Core equity,Article 8,16.2330,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/278e876a-8932-4fc4-9be6-8fde2503ec89/Fact-Sheet_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/6359cacf-88a5-44eb-a139-2926eedfea97/KIID_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G Gerd Kommer Multifactor Equity UCITS ETF,USD Dist,SIX Swiss Exchange,CHF,K0MR,IE000FPWSL69,BM8GDC6,K0MR SW,WELT0B,SOLGERD,2023-06-21,1743367655.08,2026-07-02,USD,244084091.82,2026-07-02,USD,0.45,-,Solactive Gerd Kommer Multifactor Equity Index NTR,ETF,Equity,Core,Core equity,Article 8,16.2330,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/278e876a-8932-4fc4-9be6-8fde2503ec89/Fact-Sheet_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Dist.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/6359cacf-88a5-44eb-a139-2926eedfea97/KIID_LG-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-Gerd-Kommer-Multifactor-Equity-UCITS-ETF-USD-Dist.pdf,2026-02-19
L&G Global Brands UCITS ETF,USD Acc,London Stock Exchange,GBP,LAB2,IE0007HKA9K1,BNM0BC7,LAB2 LN,A3ECMJ,SOLAGBN,2023-09-27,48153954.71,2026-07-02,USD,48153954.71,2026-07-02,USD,0.39,-,Solactive BrandFinance Global Brands Index NTR,ETF,Equity,Access,Access equity,Article 8,17.7210,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/0a6ee889-c26c-43a8-86ce-5f816962bdbc/Fact-Sheet_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3fb6fa98-6e50-41a8-b0d6-65d034214f29/KIID_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-02-19
L&G Global Brands UCITS ETF,USD Acc,London Stock Exchange,USD,LABL,IE0007HKA9K1,BNM09F6,LABL LN,A3ECMJ,SOLAGBN,2023-09-27,48153954.71,2026-07-02,USD,48153954.71,2026-07-02,USD,0.39,-,Solactive BrandFinance Global Brands Index NTR,ETF,Equity,Access,Access equity,Article 8,17.7210,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/0a6ee889-c26c-43a8-86ce-5f816962bdbc/Fact-Sheet_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3fb6fa98-6e50-41a8-b0d6-65d034214f29/KIID_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-02-19
L&G Global Brands UCITS ETF,USD Acc,Borsa Italiana,EUR,LABL,IE0007HKA9K1,BNM0B27,LABL IM,A3ECMJ,SOLAGBN,2023-09-27,48153954.71,2026-07-02,USD,48153954.71,2026-07-02,USD,0.39,-,Solactive BrandFinance Global Brands Index NTR,ETF,Equity,Access,Access equity,Article 8,17.7210,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/0a6ee889-c26c-43a8-86ce-5f816962bdbc/Fact-Sheet_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3fb6fa98-6e50-41a8-b0d6-65d034214f29/KIID_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-02-19
L&G Global Brands UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,TOPB,IE0007HKA9K1,BNM0B16,TOPB GY,A3ECMJ,SOLAGBN,2023-09-27,48153954.71,2026-07-02,USD,48153954.71,2026-07-02,USD,0.39,-,Solactive BrandFinance Global Brands Index NTR,ETF,Equity,Access,Access equity,Article 8,17.7210,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/0a6ee889-c26c-43a8-86ce-5f816962bdbc/Fact-Sheet_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3fb6fa98-6e50-41a8-b0d6-65d034214f29/KIID_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-02-19
L&G Global Brands UCITS ETF,USD Acc,SIX Swiss Exchange,USD,LABL,IE0007HKA9K1,BSLP4B8,LABL SW,A3ECMJ,SOLAGBN,2023-09-27,48153954.71,2026-07-02,USD,48153954.71,2026-07-02,USD,0.39,-,Solactive BrandFinance Global Brands Index NTR,ETF,Equity,Access,Access equity,Article 8,17.7210,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/0a6ee889-c26c-43a8-86ce-5f816962bdbc/Fact-Sheet_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/3fb6fa98-6e50-41a8-b0d6-65d034214f29/KIID_LG-Global-Brands-UCITS-ETF-Global-Brands-ETF-USD-Acc.pdf,2026-02-19
L&G New Energy Commodities UCITS ETF,USD Acc,London Stock Exchange,USD,ENTR,IE000BLN64M9,BNM09H8,ENTR LN,A3ECML,SOLENTCT,2024-04-17,15163287.97,2026-07-02,USD,15163287.97,2026-07-02,USD,0.65,-,Solactive Energy Transition Commodity Index,ETF,Commodity,Thematic,Thematic commodity,Article 8,13.7223,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5dc1f298-3023-495b-9cd3-9f0c5114d6a4/Fact-Sheet_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c99a5e23-4bdd-4d0f-a34d-882ed8b04e05/KIID_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-02-19
L&G New Energy Commodities UCITS ETF,USD Acc,London Stock Exchange,GBP,ETRA,IE000BLN64M9,BNM0BH2,ETRA LN,A3ECML,SOLENTCT,2024-04-17,15163287.97,2026-07-02,USD,15163287.97,2026-07-02,USD,0.65,-,Solactive Energy Transition Commodity Index,ETF,Commodity,Thematic,Thematic commodity,Article 8,13.7223,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5dc1f298-3023-495b-9cd3-9f0c5114d6a4/Fact-Sheet_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c99a5e23-4bdd-4d0f-a34d-882ed8b04e05/KIID_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-02-19
L&G New Energy Commodities UCITS ETF,USD Acc,Borsa Italiana,EUR,ENTR,IE000BLN64M9,BNM0B83,ENTR IM,A3ECML,SOLENTCT,2024-04-17,15163287.97,2026-07-02,USD,15163287.97,2026-07-02,USD,0.65,-,Solactive Energy Transition Commodity Index,ETF,Commodity,Thematic,Thematic commodity,Article 8,13.7223,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5dc1f298-3023-495b-9cd3-9f0c5114d6a4/Fact-Sheet_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c99a5e23-4bdd-4d0f-a34d-882ed8b04e05/KIID_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-02-19
L&G New Energy Commodities UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,ENTR,IE000BLN64M9,BNM0B72,ENTR GY,A3ECML,SOLENTCT,2024-04-17,15163287.97,2026-07-02,USD,15163287.97,2026-07-02,USD,0.65,-,Solactive Energy Transition Commodity Index,ETF,Commodity,Thematic,Thematic commodity,Article 8,13.7223,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5dc1f298-3023-495b-9cd3-9f0c5114d6a4/Fact-Sheet_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c99a5e23-4bdd-4d0f-a34d-882ed8b04e05/KIID_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-02-19
L&G New Energy Commodities UCITS ETF,USD Acc,SIX Swiss Exchange,USD,ENTR,IE000BLN64M9,BPGL0T0,ENTR SW,A3ECML,SOLENTCT,2024-04-17,15163287.97,2026-07-02,USD,15163287.97,2026-07-02,USD,0.65,-,Solactive Energy Transition Commodity Index,ETF,Commodity,Thematic,Thematic commodity,Article 8,13.7223,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/5dc1f298-3023-495b-9cd3-9f0c5114d6a4/Fact-Sheet_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/c99a5e23-4bdd-4d0f-a34d-882ed8b04e05/KIID_LG-New-Energy-Commodities-UCITS-ETF-New-Energy-Commodities-USD-Acc.pdf,2026-02-19
L&G Multi-Strategy Enhanced Commodities ex-Agriculture & Livestock UCITS ETF,USD Acc,London Stock Exchange,USD,XAGZ,IE000MQ5XEW1,BPGL0D4,XAGZ LN,A404HN,BCC4C4TT,2024-04-25,82446592.55,2026-07-02,USD,82446592.55,2026-07-02,USD,0.3,-,Barclays Backwardation Tilt Multi-Strategy Ex-Agriculture & Livestock Capped Total Return Index,ETF,Commodity,Core,Core commodity,Article 6,13.2627,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c3fdeb60-6c43-4fa8-8c9e-46d0e9a264f7/Fact-Sheet_LG-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-UCITS-ETF-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/7464da84-7b33-44a7-9b19-8e9eab33ba38/KIID_LG-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-UCITS-ETF-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-USD-Acc.pdf,2026-02-19
L&G Multi-Strategy Enhanced Commodities ex-Agriculture & Livestock UCITS ETF,USD Acc,Borsa Italiana,EUR,XAGZ,IE000MQ5XEW1,BPGL0H8,XAGZ IM,A404HN,BCC4C4TT,2024-04-25,82446592.55,2026-07-02,USD,82446592.55,2026-07-02,USD,0.3,-,Barclays Backwardation Tilt Multi-Strategy Ex-Agriculture & Livestock Capped Total Return Index,ETF,Commodity,Core,Core commodity,Article 6,13.2627,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c3fdeb60-6c43-4fa8-8c9e-46d0e9a264f7/Fact-Sheet_LG-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-UCITS-ETF-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/7464da84-7b33-44a7-9b19-8e9eab33ba38/KIID_LG-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-UCITS-ETF-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-USD-Acc.pdf,2026-02-19
L&G Multi-Strategy Enhanced Commodities ex-Agriculture & Livestock UCITS ETF,USD Acc,Deutsche Börse Xetra,EUR,XEXA,IE000MQ5XEW1,BPGL0J0,XEXA GY,A404HN,BCC4C4TT,2024-04-25,82446592.55,2026-07-02,USD,82446592.55,2026-07-02,USD,0.3,-,Barclays Backwardation Tilt Multi-Strategy Ex-Agriculture & Livestock Capped Total Return Index,ETF,Commodity,Core,Core commodity,Article 6,13.2627,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c3fdeb60-6c43-4fa8-8c9e-46d0e9a264f7/Fact-Sheet_LG-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-UCITS-ETF-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/7464da84-7b33-44a7-9b19-8e9eab33ba38/KIID_LG-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-UCITS-ETF-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-USD-Acc.pdf,2026-02-19
L&G Multi-Strategy Enhanced Commodities ex-Agriculture & Livestock UCITS ETF,USD Acc,SIX Swiss Exchange,USD,XAGZ,IE000MQ5XEW1,BPGL0K1,XAGZ SW,A404HN,BCC4C4TT,2024-04-25,82446592.55,2026-07-02,USD,82446592.55,2026-07-02,USD,0.3,-,Barclays Backwardation Tilt Multi-Strategy Ex-Agriculture & Livestock Capped Total Return Index,ETF,Commodity,Core,Core commodity,Article 6,13.2627,2026-07-02,USD,https://fundcentres.landg.com/srp/documents-id/c3fdeb60-6c43-4fa8-8c9e-46d0e9a264f7/Fact-Sheet_LG-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-UCITS-ETF-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-USD-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/7464da84-7b33-44a7-9b19-8e9eab33ba38/KIID_LG-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-UCITS-ETF-Multi-Strategy-Enhanced-Commodities-ex-Agriculture-Livestock-USD-Acc.pdf,2026-02-19
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,EUR Acc Hedged,Borsa Italiana,EUR,XBHE,IE000YMQ2SC9,BSNVNK6,XBHE IM,A40E7Q,JPEIGKTU,2024-10-17,171124120.50,2026-07-02,EUR,162562268.09,2026-07-02,EUR,0.15,{"Fund":"630""Index":"824"},J.P. Morgan Global Credit Index (GCI) Ultra Short ex Banks 2% Issuer Capped Index,ETF,Fixed income,Core,Core fixed income,Article 8,10.3838,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/087efbbd-8f39-4e51-8f90-ec8abb8b6de3/Fact-Sheet_LG-Corporate-Bond-ex-Banks-Higher-Ratings-0-2Y-UCITS-ETF-Corporate-Bond-ex-Banks-Higher-Ratings-0-2Y-EUR-HDG-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/80a1a5b7-6231-4bcb-9d89-9dfbf1348b49/KIID_LG-Corporate-Bond-ex-Banks-Higher-Ratings-0-2Y-UCITS-ETF-Corporate-Bond-ex-Banks-Higher-Ratings-0-2Y-EUR-HDG-Acc.pdf,2026-02-19
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,EUR Acc Hedged,Deutsche Börse Xetra,EUR,XBHE,IE000YMQ2SC9,BS3FPW4,XBHE GY,A40E7Q,JPEIGKTU,2024-10-17,171124120.50,2026-07-02,EUR,162562268.09,2026-07-02,EUR,0.15,{"Fund":"630""Index":"824"},J.P. Morgan Global Credit Index (GCI) Ultra Short ex Banks 2% Issuer Capped Index,ETF,Fixed income,Core,Core fixed income,Article 8,10.3838,2026-07-02,EUR,https://fundcentres.landg.com/srp/documents-id/087efbbd-8f39-4e51-8f90-ec8abb8b6de3/Fact-Sheet_LG-Corporate-Bond-ex-Banks-Higher-Ratings-0-2Y-UCITS-ETF-Corporate-Bond-ex-Banks-Higher-Ratings-0-2Y-EUR-HDG-Acc.pdf,2026-05-31,https://fundcentres.landg.com/srp/lit/7qeQjP/Prospectus_Legal-General-UCITS-ETF-Plc_23-02-2022.pdf,2022-02-23,https://fundcentres.landg.com/srp/documents-id/80a1a5b7-6231-4bcb-9d89-9dfbf1348b49/KIID_LG-Corporate-Bond-ex-Banks-Higher-Ratings-0-2Y-UCITS-ETF-Corporate-Bond-ex-Banks-Higher-Ratings-0-2Y-EUR-HDG-Acc.pdf,2026-02-19
